Date,"Total Enabled Membership","Enabled Full Members","Enabled Guests","Daily active members","Daily members posting messages","Weekly active members","Weekly members posting messages","Messages in public channels","Messages in private channels","Messages in shared channels","Messages in DMs","Percent of messages, public channels","Percent of messages, private channels","Percent of messages, DMs","Percent of views, public channels","Percent of views, private channels","Percent of views, DMs","Total Full Members","Total Guests","Total Claimed Full Members","Total Claimed Guests","Total Members","Total Claimed Members","Files uploaded","Messages posted by members",Name,"Public channels, single-workspace","Messages posted","Messages posted by apps"
2021-03-23,460,459,1,26,10,65,23,2,0,0,112,0.0175,0,0.9825,0.291,0,0.709,474,1,459,1,475,460,1,114,0,22,118,2
2021-03-24,460,459,1,35,10,64,21,0,3,0,289,0,0.0103,0.9897,0.1687,0.0201,0.8112,474,1,459,1,475,460,1,292,0,22,294,0
2021-03-25,460,459,1,41,11,62,20,5,7,0,33,0.1111,0.1556,0.7333,0.7132,0.0662,0.2206,474,1,459,1,475,460,1,45,0,22,47,1
2021-03-26,460,459,1,34,8,61,19,3,5,0,66,0.0405,0.0676,0.8919,0.339,0.1441,0.5169,474,1,459,1,475,460,0,74,0,22,80,0
2021-03-27,460,459,1,7,1,59,19,0,0,0,1,0,0,1,0.625,0,0.375,474,1,459,1,475,460,0,1,0,22,1,0
2021-03-28,460,459,1,0,0,59,18,0,0,0,0,0,0,0,0,0,0,474,1,459,1,475,460,0,0,0,22,0,0
2021-03-29,460,459,1,32,7,61,17,5,0,0,122,0.0394,0,0.9606,0.4059,0,0.5941,474,1,459,1,475,460,1,127,0,22,132,3
2021-03-30,460,459,1,35,8,61,18,6,0,0,93,0.0606,0,0.9394,0.4967,0,0.5033,474,1,459,1,475,460,5,99,0,22,104,0
2021-03-31,460,459,1,36,12,60,20,3,4,4,160,0.018,0.024,0.9581,0.33,0.0148,0.6552,474,1,459,1,475,460,1,167,0,22,169,1
2021-04-01,460,459,1,20,8,59,19,0,0,0,87,0,0,1,0.2632,0,0.7368,474,1,459,1,475,460,3,87,0,22,92,2
2021-04-02,460,459,1,26,7,59,18,1,0,0,32,0.0303,0,0.9697,0.6338,0,0.3662,474,1,459,1,475,460,2,33,0,22,38,4
2021-04-03,460,459,1,6,3,61,20,0,0,0,5,0,0,1,0.3333,0,0.6667,474,1,459,1,475,460,0,5,0,22,5,0
2021-04-04,460,459,1,4,1,61,20,0,1,1,0,0,1,0,0.8,0.2,0,474,1,459,1,475,460,1,1,0,22,2,0
2021-04-05,460,459,1,35,4,62,21,2,1,1,2,0.4,0.2,0.4,0.9041,0,0.0959,474,1,459,1,475,460,0,5,0,22,8,1
2021-04-06,460,459,1,28,9,60,20,4,2,0,53,0.0678,0.0339,0.8983,0.3797,0.038,0.5823,474,1,459,1,475,460,1,59,0,22,62,0
2021-04-07,460,459,1,34,7,55,18,1,0,0,80,0.0123,0,0.9877,0.4189,0,0.5811,474,1,459,1,475,460,5,81,0,22,87,2
2021-04-08,460,459,1,42,9,60,19,4,0,0,53,0.0702,0,0.9298,0.6385,0,0.3615,474,1,459,1,475,460,1,57,0,22,72,14
2021-04-09,460,459,1,38,9,61,20,4,0,0,23,0.1481,0,0.8519,0.7547,0,0.2453,474,1,459,1,475,460,1,27,0,22,31,3
2021-04-10,460,459,1,2,0,62,18,0,0,0,0,0,0,0,1,0,0,474,1,459,1,475,460,0,0,0,22,0,0
2021-04-11,460,459,1,1,1,62,18,0,0,0,1,0,0,1,1,0,0,474,1,459,1,475,460,0,1,0,22,1,0
2021-04-12,460,459,1,35,7,58,18,8,0,0,112,0.0667,0,0.9333,0.3571,0,0.6429,474,1,459,1,475,460,5,120,0,22,129,2
2021-04-13,461,460,1,28,6,56,17,1,0,0,81,0.0122,0,0.9878,0.4553,0,0.5447,476,1,460,1,477,461,5,82,0,22,94,9
2021-04-14,463,462,1,34,8,60,19,3,0,0,47,0.06,0,0.94,0.5268,0,0.4732,477,1,462,1,478,463,3,50,0,22,56,0
2021-04-15,463,462,1,36,13,59,20,9,0,0,106,0.0783,0,0.9217,0.408,0.0057,0.5862,477,1,462,1,478,463,1,115,0,22,119,0
2021-04-16,463,462,1,38,7,59,20,2,0,0,45,0.0426,0,0.9574,0.5714,0,0.4286,477,1,462,1,478,463,1,47,0,22,51,3
2021-04-17,463,462,1,7,0,59,20,0,0,0,0,0,0,0,1,0,0,477,1,462,1,478,463,0,0,0,22,2,2
2021-04-18,463,462,1,4,2,59,20,0,0,0,2,0,0,1,0.4286,0,0.5714,477,1,462,1,478,463,0,2,0,22,3,0
2021-04-19,463,462,1,38,13,59,22,11,0,0,206,0.0507,0,0.9493,0.4056,0,0.5944,477,1,462,1,478,463,0,217,0,22,226,5
2021-04-20,464,463,1,37,12,62,24,1,0,0,222,0.0045,0,0.9955,0.2093,0,0.7907,478,1,463,1,479,464,11,223,0,22,233,0
2021-04-21,464,463,1,38,15,63,25,5,0,0,198,0.0246,0,0.9754,0.1861,0,0.8139,478,1,463,1,479,464,4,203,0,22,209,0
2021-04-22,465,464,1,45,13,66,24,11,0,0,211,0.0495,0,0.9505,0.3716,0,0.6284,479,1,464,1,480,465,16,222,0,22,240,3
2021-04-23,465,464,1,44,17,65,28,25,0,0,161,0.1344,0,0.8656,0.5364,0,0.4636,479,1,464,1,480,465,6,186,0,22,197,2
2021-04-24,465,464,1,4,1,65,28,0,0,0,1,0,0,1,0.75,0,0.25,479,1,464,1,480,465,0,1,0,22,1,0
2021-04-25,465,464,1,3,1,65,28,0,0,0,1,0,0,1,0.6667,0,0.3333,479,1,464,1,480,465,0,1,0,22,1,0
2021-04-26,465,464,1,39,12,66,30,6,0,0,31,0.1622,0,0.8378,0.8258,0,0.1742,479,1,464,1,480,465,0,37,0,22,42,3
2021-04-27,466,465,1,24,12,66,31,1,0,0,119,0.0083,0,0.9917,0.2024,0,0.7976,480,1,465,1,481,466,8,120,0,22,135,9
2021-04-28,466,465,1,48,22,65,33,4,0,0,217,0.0181,0,0.9819,0.2475,0,0.7525,480,1,465,1,481,466,10,221,0,22,238,6
2021-04-29,467,466,1,48,19,68,34,22,0,0,228,0.088,0,0.912,0.5219,0,0.4781,481,1,466,1,482,467,1,250,0,22,253,0
2021-04-30,467,466,1,45,12,68,32,8,0,0,125,0.0602,0,0.9398,0.5308,0,0.4692,481,1,466,1,482,467,1,133,0,22,137,1
2021-05-01,468,467,1,16,0,72,32,0,0,0,0,0,0,0,0.9697,0,0.0303,482,1,467,1,483,468,0,0,0,22,2,0
2021-05-02,468,467,1,4,0,72,32,0,0,0,0,0,0,0,1,0,0,482,1,467,1,483,468,0,0,0,22,0,0
2021-05-03,468,467,1,40,13,74,31,11,12,0,179,0.0545,0.0594,0.8861,0.3642,0.0607,0.5751,482,1,467,1,483,468,1,202,0,22,210,6
2021-05-04,468,467,1,31,11,75,34,3,0,0,190,0.0155,0,0.9845,0.2664,0,0.7336,482,1,467,1,483,468,1,193,0,22,206,11
2021-05-05,468,467,1,26,14,73,30,0,4,0,221,0,0.0178,0.9822,0.0919,0.0368,0.8713,482,1,467,1,483,468,8,225,0,22,234,0
2021-05-07,468,467,1,28,12,68,27,4,60,0,112,0.0227,0.3409,0.6364,0.1729,0.2617,0.5654,482,1,467,1,483,468,0,176,0,22,179,1
2021-05-08,469,468,1,13,2,64,27,1,0,0,1,0.5,0,0.5,0.8,0.1333,0.0667,483,1,468,1,484,469,0,2,0,22,2,0
2021-05-09,469,468,1,4,1,63,27,0,0,0,1,0,0,1,0.5,0.25,0.25,483,1,468,1,484,469,0,1,0,22,1,0
2021-05-10,469,468,1,110,13,119,23,30,26,2,103,0.1887,0.1635,0.6478,0.6524,0.069,0.2786,483,1,468,1,484,469,9,159,0,15,550,7
2021-05-11,469,468,1,51,9,124,22,1,0,0,154,0.0065,0,0.9935,0.3768,0.0072,0.6159,483,1,468,1,484,469,6,155,0,15,165,2
2021-05-12,469,468,1,45,8,126,22,0,0,0,60,0,0,1,0.513,0,0.487,483,1,468,1,484,469,2,60,0,15,73,5
2021-05-13,469,468,1,37,10,125,19,11,0,0,20,0.3548,0,0.6452,0.8252,0,0.1748,483,1,468,1,484,469,2,31,0,15,36,2
2021-05-14,469,468,1,18,9,127,20,4,0,0,15,0.2105,0,0.7895,0.625,0,0.375,483,1,468,1,484,469,0,19,0,15,19,0
2021-05-15,469,468,1,5,1,127,20,1,0,0,1,0.5,0,0.5,1,0,0,483,1,468,1,484,469,0,2,0,15,2,0
2021-05-16,469,468,1,3,1,128,20,0,0,0,1,0,0,1,0.75,0,0.25,483,1,468,1,484,469,0,1,0,15,1,0
2021-05-17,469,468,1,32,5,71,16,0,0,0,98,0,0,1,0.2679,0,0.7321,483,1,468,1,484,469,0,98,0,15,100,1
2021-05-18,469,468,1,41,10,66,17,3,0,0,52,0.0545,0,0.9455,0.5641,0,0.4359,483,1,468,1,484,469,1,55,0,15,57,1
2021-05-19,469,468,1,21,7,62,17,0,0,0,25,0,0,1,0.5781,0,0.4219,483,1,468,1,484,469,0,25,0,15,30,4
2021-05-20,469,468,1,42,14,63,21,26,0,0,43,0.3768,0,0.6232,0.8128,0,0.1872,483,1,468,1,484,469,1,69,0,3,74,3
2021-05-21,469,468,1,45,11,62,21,16,2,0,72,0.1778,0.0222,0.8,0.7305,0.0106,0.2589,483,1,468,1,484,469,1,90,0,15,96,5
2021-05-22,469,468,1,14,6,62,22,7,0,0,5,0.5833,0,0.4167,0.7353,0.0588,0.2059,483,1,468,1,484,469,1,12,0,15,14,0
2021-05-23,469,468,1,14,2,61,22,2,0,0,0,1,0,0,1,0,0,483,1,468,1,484,469,0,2,0,15,2,0
2021-05-24,470,469,1,42,9,63,24,10,0,0,94,0.0962,0,0.9038,0.6549,0.0078,0.3373,484,1,469,1,485,470,1,104,0,15,105,0
2021-05-25,470,469,1,31,12,62,25,3,0,0,103,0.0283,0,0.9717,0.2699,0,0.7301,484,1,469,1,485,470,4,106,0,15,111,1
2021-05-26,471,470,1,34,13,68,27,13,0,0,108,0.1074,0,0.8926,0.4,0,0.6,485,1,470,1,486,471,2,121,0,15,123,0
2021-05-27,471,470,1,43,10,65,24,8,0,0,60,0.1176,0,0.8824,0.6688,0,0.3312,485,1,470,1,486,471,1,68,0,16,72,0
2021-05-28,471,470,1,26,6,64,23,2,8,0,25,0.0571,0.2286,0.7143,0.5256,0.1282,0.3462,485,1,470,1,486,471,3,35,0,16,37,0
2021-05-29,471,470,1,3,0,66,22,0,0,0,0,0,0,0,0.5,0,0.5,485,1,470,1,486,471,6,0,0,16,3,0
2021-05-30,471,470,1,2,0,67,22,0,0,0,0,0,0,0,0.5,0,0.5,485,1,470,1,486,471,0,0,0,16,1,0
2021-05-31,471,470,1,3,0,64,21,0,0,0,0,0,0,0,0.875,0.125,0,485,1,470,1,486,471,0,0,0,16,1,0
2021-06-01,472,471,1,39,10,64,23,3,0,0,139,0.0211,0,0.9789,0.3211,0,0.6789,486,1,471,1,487,472,8,142,0,16,151,3
2021-06-02,472,471,1,41,10,67,22,1,0,0,31,0.0313,0,0.9688,0.7634,0,0.2366,486,1,471,1,487,472,0,32,0,16,35,2
2021-06-03,474,473,1,45,11,70,21,5,0,0,62,0.0746,0,0.9254,0.5316,0.0063,0.462,488,1,473,1,489,474,5,67,0,16,72,1
2021-06-04,475,474,1,43,16,68,21,10,0,0,40,0.2,0,0.8,0.7957,0,0.2043,489,1,474,1,490,475,7,50,0,16,71,9
2021-06-05,475,474,1,15,4,69,22,2,0,0,11,0.1538,0,0.8462,0.5714,0,0.4286,489,1,474,1,490,475,3,13,0,16,16,0
2021-06-06,475,474,1,10,1,68,23,1,0,0,0,1,0,0,1,0,0,489,1,474,1,490,475,0,1,0,16,1,0
2021-06-07,475,474,1,42,8,72,25,2,0,0,27,0.069,0,0.931,0.811,0,0.189,489,1,474,1,490,475,3,29,0,16,41,9
2021-06-08,476,475,1,29,9,72,26,4,0,0,27,0.129,0,0.871,0.5957,0,0.4043,490,1,475,1,491,476,2,31,0,16,36,0
2021-06-09,476,475,1,41,7,76,26,1,0,0,17,0.0556,0,0.9444,0.8696,0,0.1304,490,1,475,1,491,476,0,18,0,16,20,0
2021-06-10,476,475,1,58,11,81,26,9,0,0,66,0.12,0,0.88,0.6354,0,0.3646,490,1,475,1,491,476,0,75,0,16,82,4
2021-06-11,477,476,1,32,9,82,21,2,14,0,41,0.0351,0.2456,0.7193,0.4023,0.1609,0.4368,491,1,476,1,492,477,2,57,0,16,61,0
2021-06-12,477,476,1,6,2,83,20,0,0,0,3,0,0,1,0.5,0.125,0.375,491,1,476,1,492,477,0,3,0,16,3,0
2021-06-13,477,476,1,1,0,84,19,0,0,0,0,0,0,0,1,0,0,491,1,476,1,492,477,0,0,0,16,0,0
2021-06-14,478,477,1,25,8,93,19,1,0,0,83,0.0119,0,0.9881,0.2391,0,0.7609,492,1,477,1,493,478,2,84,0,16,87,0
2021-06-15,478,477,1,42,8,93,19,11,0,0,31,0.2619,0,0.7381,0.6667,0,0.3333,492,1,477,1,493,478,1,42,0,16,43,0
2021-06-16,479,478,1,42,9,93,21,11,0,0,61,0.1528,0,0.8472,0.5479,0,0.4521,493,1,478,1,494,479,2,72,0,16,77,0
2021-06-17,479,478,1,44,10,80,20,11,0,0,145,0.0705,0,0.9295,0.4778,0,0.5222,493,1,478,1,494,479,4,156,0,16,162,1
2021-06-18,479,478,1,22,6,76,18,3,0,0,76,0.038,0,0.962,0.2809,0,0.7191,493,1,478,1,494,479,0,79,0,16,80,1
2021-06-19,479,478,1,0,0,75,18,0,0,0,0,0,0,0,0,0,0,493,1,478,1,494,479,0,0,0,16,0,0
2021-06-20,479,478,1,0,0,75,18,0,0,0,0,0,0,0,0,0,0,493,1,478,1,494,479,0,0,0,16,0,0
2021-06-21,480,479,1,20,5,64,17,3,0,0,14,0.1765,0,0.8235,0.7059,0,0.2941,494,1,479,1,495,480,0,17,0,16,28,8
2021-06-22,480,479,1,36,7,64,16,4,0,0,73,0.0519,0,0.9481,0.558,0,0.442,494,1,479,1,495,480,2,77,0,16,79,0
2021-06-23,480,479,1,8,3,60,14,0,0,0,24,0,0,1,0.4333,0,0.5667,494,1,479,1,495,480,0,24,0,16,24,0
2021-06-24,480,479,1,30,8,55,12,1,0,0,24,0.04,0,0.96,0.6032,0.0159,0.381,494,1,479,1,495,480,0,25,0,16,27,2
2021-06-25,480,479,1,19,5,54,11,1,0,0,58,0.0169,0,0.9831,0.3333,0,0.6667,494,1,479,1,495,480,0,59,0,16,63,4
2021-06-26,480,479,1,2,0,54,11,0,0,0,0,0,0,0,1,0,0,494,1,479,1,495,480,0,0,0,16,0,0
2021-06-27,480,479,1,0,1,54,11,0,0,0,2,0,0,1,0,0,0,494,1,479,1,495,480,0,2,0,16,2,0
2021-06-28,480,479,1,14,8,55,15,0,1,1,40,0,0.0244,0.9756,0.2361,0.0139,0.75,494,1,479,1,495,480,7,41,0,16,46,0
2021-06-29,480,479,1,38,7,53,17,9,1,1,27,0.2432,0.027,0.7297,0.7788,0.0442,0.177,494,1,479,1,495,480,1,37,0,16,40,0
2021-06-30,481,480,1,36,8,57,20,3,0,0,30,0.0909,0,0.9091,0.7692,0,0.2308,495,1,480,1,496,481,2,33,0,16,41,5
2021-07-01,481,480,1,29,3,56,17,0,0,0,60,0,0,1,0.5895,0,0.4105,495,1,480,1,496,481,0,60,0,16,67,6
2021-07-02,481,480,1,10,4,54,14,0,0,0,22,0,0,1,0.4063,0,0.5938,495,1,480,1,496,481,1,22,0,16,24,0
2021-07-03,481,480,1,1,0,54,14,0,0,0,0,0,0,0,1,0,0,495,1,480,1,496,481,0,0,0,16,0,0
2021-07-04,481,480,1,3,1,54,14,0,0,0,1,0,0,1,0.6,0,0.4,495,1,480,1,496,481,0,1,0,16,1,0
2021-07-05,481,480,1,0,0,52,13,0,0,0,0,0,0,0,0,0,0,495,1,480,1,496,481,0,0,0,16,0,0
2021-07-06,481,480,1,9,1,55,10,0,0,0,1,0,0,1,0.9231,0,0.0769,495,1,480,1,496,481,0,1,0,16,1,0
2021-07-07,481,480,1,3,1,43,5,0,0,0,4,0,0,1,0.6667,0,0.3333,495,1,480,1,496,481,0,4,0,16,4,0
2021-07-08,484,483,1,37,8,50,11,6,0,0,23,0.2069,0,0.7931,0.7123,0,0.2877,498,1,483,1,499,484,0,29,0,16,32,0
2021-07-09,484,483,1,32,16,57,19,0,0,0,88,0,0,1,0.2945,0,0.7055,498,1,483,1,499,484,4,88,0,16,98,3
2021-07-10,484,483,1,4,3,56,19,0,0,0,7,0,0,1,0,0,1,498,1,483,1,499,484,1,7,0,16,8,0
2021-07-11,484,483,1,4,0,58,19,0,0,0,0,0,0,0,0.75,0,0.25,498,1,483,1,499,484,0,0,0,16,0,0
2021-07-12,484,483,1,16,8,64,20,0,0,0,22,0,0,1,0.2286,0,0.7714,498,1,483,1,499,484,0,22,0,16,23,0
2021-07-13,484,483,1,34,10,64,23,22,0,0,65,0.2529,0,0.7471,0.5541,0,0.4459,498,1,483,1,499,484,5,87,0,16,96,4
2021-07-14,484,483,1,37,7,65,23,1,0,0,36,0.027,0,0.973,0.5361,0,0.4639,498,1,483,1,499,484,2,37,0,16,41,2
2021-07-15,484,483,1,37,11,62,24,9,0,0,48,0.1579,0,0.8421,0.5085,0,0.4915,498,1,483,1,499,484,2,57,0,16,61,0
2021-07-16,484,483,1,19,3,60,20,0,0,0,10,0,0,1,0.5455,0,0.4545,498,1,483,1,499,484,0,10,0,16,12,1
2021-07-17,484,483,1,2,0,60,20,0,0,0,0,0,0,0,0.5,0,0.5,498,1,483,1,499,484,0,0,0,16,0,0
2021-07-18,484,483,1,0,0,60,20,0,0,0,0,0,0,0,0,0,0,498,1,483,1,499,484,0,0,0,16,0,0
2021-07-19,484,483,1,11,3,56,16,0,0,0,24,0,0,1,0.2903,0,0.7097,498,1,483,1,499,484,0,24,0,16,25,0
2021-07-20,484,483,1,10,7,53,16,0,0,0,87,0,0,1,0.0196,0.0196,0.9608,498,1,483,1,499,484,0,87,0,16,88,0
2021-07-21,484,483,1,35,8,54,15,1,3,0,43,0.0213,0.0638,0.9149,0.4157,0.0899,0.4944,498,1,483,1,499,484,3,47,0,16,50,0
2021-07-22,484,483,1,24,6,53,10,0,6,0,36,0,0.1429,0.8571,0.5758,0.0758,0.3485,498,1,483,1,499,484,0,42,0,16,47,5
2021-07-23,484,483,1,13,6,53,11,0,0,0,45,0,0,1,0.2329,0,0.7671,498,1,483,1,499,484,0,45,0,16,55,10
2021-07-24,484,483,1,2,0,54,11,0,0,0,0,0,0,0,0.6667,0,0.3333,498,1,483,1,499,484,0,0,0,16,0,0
2021-07-25,484,483,1,1,0,54,11,0,0,0,0,0,0,0,1,0,0,498,1,483,1,499,484,0,0,0,16,0,0
2021-07-26,484,483,1,10,5,55,12,0,0,0,67,0,0,1,0.0986,0,0.9014,498,1,483,1,499,484,3,67,0,16,71,0
2021-07-27,484,483,1,11,7,58,13,0,0,0,33,0,0,1,0.2553,0,0.7447,498,1,483,1,499,484,1,33,0,16,38,4
2021-07-28,484,483,1,29,8,50,14,1,0,0,87,0.0114,0,0.9886,0.2612,0,0.7388,498,1,483,1,499,484,2,88,0,16,90,0
2021-07-29,484,483,1,19,7,50,16,1,0,0,62,0.0159,0,0.9841,0.2368,0,0.7632,498,1,483,1,499,484,1,63,0,16,64,0
2021-07-30,485,484,1,25,7,52,16,5,0,0,38,0.1163,0,0.8837,0.4412,0,0.5588,498,1,484,1,499,485,4,43,0,16,48,1
2021-07-31,485,484,1,4,1,52,16,0,0,0,1,0,0,1,0.7143,0,0.2857,498,1,484,1,499,485,0,1,0,16,1,0
2021-08-01,485,484,1,3,0,52,16,0,0,0,0,0,0,0,0.3333,0,0.6667,498,1,484,1,499,485,6,0,0,16,1,0
2021-08-02,486,485,1,12,5,57,17,0,0,0,14,0,0,1,0.4242,0,0.5758,499,1,485,1,500,486,3,14,0,16,17,0
2021-08-03,486,485,1,11,4,57,14,0,0,0,118,0,0,1,0.1089,0,0.8911,499,1,485,1,500,486,2,118,0,16,121,0
2021-08-04,486,485,1,18,11,49,18,2,0,0,128,0.0154,0,0.9846,0.1714,0,0.8286,499,1,485,1,500,486,5,130,0,16,138,3
2021-08-05,486,485,1,12,6,43,17,0,0,0,122,0,0,1,0.097,0,0.903,499,1,485,1,500,486,6,122,0,16,128,0
2021-08-06,486,485,1,30,8,45,14,3,0,0,71,0.0405,0,0.9595,0.3443,0,0.6557,499,1,485,1,500,486,6,74,0,16,80,0
2021-08-07,486,485,1,6,2,45,14,0,0,0,3,0,0,1,0.5,0,0.5,499,1,485,1,500,486,0,3,0,16,3,0
2021-08-08,486,485,1,3,0,45,14,0,0,0,0,0,0,0,1,0,0,499,1,485,1,500,486,0,0,0,16,0,0
2021-08-09,486,485,1,23,4,53,15,0,2,0,51,0,0.0377,0.9623,0.3418,0.0759,0.5823,499,1,485,1,500,486,1,53,0,16,58,2
2021-08-10,487,486,1,37,7,58,15,1,5,0,71,0.013,0.0649,0.9221,0.4343,0.0808,0.4848,500,1,486,1,501,487,1,77,0,16,78,0
2021-08-11,487,486,1,33,12,58,15,8,8,2,39,0.1455,0.1455,0.7091,0.6232,0.0797,0.2971,500,1,486,1,501,487,8,55,0,16,67,0
2021-08-12,487,486,1,12,6,58,16,0,20,20,35,0,0.3636,0.6364,0.2714,0.2,0.5286,500,1,486,1,501,487,1,55,0,16,57,0
2021-08-13,487,486,1,29,12,56,16,11,6,3,118,0.0815,0.0444,0.8741,0.2759,0.0575,0.6667,500,1,486,1,501,487,3,135,0,16,145,7
2021-08-14,487,486,1,8,1,56,16,0,0,0,1,0,0,1,0.7273,0,0.2727,500,1,486,1,501,487,0,1,0,16,3,2
2021-08-15,487,486,1,0,0,54,16,0,0,0,0,0,0,0,0,0,0,500,1,486,1,501,487,0,0,0,16,0,0
2021-08-16,487,486,1,22,6,53,16,0,0,0,33,0,0,1,0.5536,0.0179,0.4286,500,1,486,1,501,487,0,33,0,16,34,1
2021-08-17,487,486,1,16,8,53,16,0,0,0,76,0,0,1,0.2449,0,0.7551,500,1,486,1,501,487,2,76,0,16,81,1
2021-08-18,487,486,1,29,7,53,14,3,0,0,53,0.0536,0,0.9464,0.3918,0,0.6082,500,1,486,1,501,487,1,56,0,16,59,0
2021-08-19,487,486,1,19,6,52,13,0,0,0,27,0,0,1,0.4038,0,0.5962,500,1,486,1,501,487,2,27,0,16,31,2
2021-08-20,487,486,1,34,9,51,12,13,3,0,30,0.2826,0.0652,0.6522,0.6053,0.0965,0.2982,500,1,486,1,501,487,2,46,0,16,61,10
2021-08-21,487,486,1,6,3,50,12,0,4,0,0,0,1,0,0.4286,0.5714,0,500,1,486,1,501,487,0,4,0,16,4,0
2021-08-22,487,486,1,3,0,50,12,0,0,0,0,0,0,0,0.75,0.25,0,500,1,486,1,501,487,0,0,0,16,0,0
2021-08-23,487,486,1,36,7,53,12,8,5,0,23,0.2222,0.1389,0.6389,0.625,0.1417,0.2333,500,1,486,1,501,487,1,36,0,16,37,0
2021-08-24,487,486,1,13,5,54,13,1,0,0,36,0.027,0,0.973,0.4167,0,0.5833,500,1,486,1,501,487,2,37,0,16,39,0
2021-08-25,487,486,1,33,13,57,16,26,0,0,63,0.2921,0,0.7079,0.7352,0,0.2648,500,1,486,1,501,487,3,89,0,16,93,0
2021-08-26,487,486,1,36,10,57,16,12,0,0,39,0.2353,0,0.7647,0.6889,0,0.3111,500,1,486,1,501,487,1,51,0,16,53,0
2021-08-27,487,486,1,19,4,57,16,1,0,0,35,0.0278,0,0.9722,0.3871,0,0.6129,500,1,486,1,501,487,3,36,0,16,42,3
2021-08-28,487,486,1,2,0,57,16,0,0,0,0,0,0,0,1,0,0,500,1,486,1,501,487,0,0,0,16,2,2
2021-08-29,487,486,1,0,0,57,16,0,0,0,0,0,0,0,0,0,0,500,1,486,1,501,487,0,0,0,16,2,2
2021-08-30,487,486,1,13,0,53,15,0,0,0,0,0,0,0,0.9583,0,0.0417,500,1,486,1,501,487,0,0,0,16,0,0
2021-08-31,487,486,1,36,5,54,15,7,0,0,7,0.5,0,0.5,0.9,0,0.1,500,1,486,1,501,487,0,14,0,16,14,0
2021-09-01,487,486,1,33,8,55,15,6,0,0,19,0.24,0,0.76,0.75,0,0.25,500,1,486,1,501,487,0,25,0,16,27,2
2021-09-02,487,486,1,32,9,58,16,4,3,3,37,0.0909,0.0682,0.8409,0.6216,0.036,0.3423,500,1,486,1,501,487,8,44,0,16,47,0
2021-09-03,489,488,1,27,8,57,17,3,0,0,21,0.125,0,0.875,0.5658,0.0263,0.4079,501,1,488,1,502,489,3,24,0,16,30,0
2021-09-04,489,488,1,7,0,57,17,0,0,0,0,0,0,0,1,0,0,501,1,488,1,502,489,0,0,0,16,0,0
2021-09-05,489,488,1,0,0,57,17,0,0,0,0,0,0,0,0,0,0,501,1,488,1,502,489,0,0,0,16,0,0
2021-09-06,489,488,1,1,0,56,17,0,0,0,0,0,0,0,1,0,0,501,1,488,1,502,489,0,0,0,16,1,0
2021-09-07,489,488,1,30,8,54,17,5,10,10,46,0.082,0.1639,0.7541,0.4468,0.1135,0.4397,501,1,488,1,502,489,5,61,0,16,69,2
2021-09-08,489,488,1,32,8,55,17,17,0,0,47,0.2656,0,0.7344,0.6084,0,0.3916,501,1,488,1,502,489,5,64,0,16,69,1
2021-09-09,489,488,1,31,8,48,15,0,0,0,130,0,0,1,0.2579,0,0.7421,501,1,488,1,502,489,3,130,0,16,135,0
2021-09-10,489,488,1,9,4,48,13,0,0,0,5,0,0,1,0.5,0,0.5,501,1,488,1,502,489,0,5,0,16,5,0
2021-09-11,489,488,1,4,1,49,13,0,0,0,1,0,0,1,0.8333,0,0.1667,501,1,488,1,502,489,0,1,0,16,1,0
2021-09-12,489,488,1,2,0,51,13,0,0,0,0,0,0,0,1,0,0,501,1,488,1,502,489,0,0,0,16,0,0
2021-09-13,490,489,1,17,10,53,16,2,0,0,181,0.0109,0,0.9891,0.1172,0.0039,0.8789,502,1,489,1,503,490,2,183,0,16,189,4
2021-09-14,491,490,1,29,7,59,18,1,15,0,11,0.037,0.5556,0.4074,0.5862,0.2989,0.1149,503,1,490,1,504,491,1,27,0,16,31,0
2021-09-15,491,490,1,37,12,56,19,15,1,0,51,0.2239,0.0149,0.7612,0.7196,0.0317,0.2487,503,1,490,1,504,491,1,67,0,16,70,0
2021-09-16,491,490,1,28,9,53,18,6,10,0,19,0.1714,0.2857,0.5429,0.7317,0.0488,0.2195,503,1,490,1,504,491,1,35,0,16,40,4
2021-09-17,491,490,1,24,7,53,17,0,0,0,114,0,0,1,0.1697,0,0.8303,503,1,490,1,504,491,1,114,0,16,116,0
2021-09-18,491,490,1,3,1,50,17,0,0,0,2,0,0,1,0.4,0,0.6,503,1,490,1,504,491,0,2,0,16,2,0
2021-09-19,491,490,1,0,0,50,17,0,0,0,0,0,0,0,0,0,0,503,1,490,1,504,491,0,0,0,16,0,0
2021-09-20,491,490,1,20,7,53,16,3,0,0,133,0.0221,0,0.9779,0.123,0,0.877,503,1,490,1,504,491,5,136,0,16,144,3
2021-09-21,492,491,1,31,13,53,18,10,11,0,85,0.0943,0.1038,0.8019,0.4842,0.1,0.4158,504,1,491,1,505,492,1,106,0,16,108,1
2021-09-22,492,491,1,31,9,52,18,2,2,2,97,0.0198,0.0198,0.9604,0.3701,0.026,0.6039,504,1,491,1,505,492,2,101,0,16,111,7
2021-09-23,492,491,1,38,9,58,20,24,26,0,29,0.3038,0.3291,0.3671,0.6446,0.1627,0.1928,504,1,491,1,505,492,1,79,0,16,82,1
2021-09-24,492,491,1,23,10,58,20,0,9,0,205,0,0.0421,0.9579,0.0935,0.0607,0.8458,504,1,491,1,505,492,0,214,0,16,214,0
